sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
145;DHT22;3528;-0.286;36.067;2021-11-13T03:23:44.381207+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:23:44.501158+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2021-11-13T03:23:44.501158+00:00;P1;25
144;SDS011;3528;-0.286;36.067;2021-11-13T03:26:24.365368+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2021-11-13T03:26:24.365368+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2021-11-13T03:26:24.369192+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-13T03:26:24.369192+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:29:04.477444+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2021-11-13T03:29:04.477444+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2021-11-13T03:29:04.605252+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-13T03:29:04.605252+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:31:44.781239+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-13T03:31:44.781239+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2021-11-13T03:31:44.781597+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-13T03:31:44.781597+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-13T03:34:25.235584+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-13T03:34:25.235584+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:34:25.235806+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2021-11-13T03:34:25.235806+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2021-11-13T03:37:05.073131+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-13T03:37:05.073131+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:37:05.140027+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2021-11-13T03:37:05.140027+00:00;P1;38
144;SDS011;3528;-0.286;36.067;2021-11-13T03:39:45.440971+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:39:45.440971+00:00;P1;18
145;DHT22;3528;-0.286;36.067;2021-11-13T03:39:45.560969+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-13T03:39:45.560969+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:42:25.381037+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2021-11-13T03:42:25.381037+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-13T03:42:25.382281+00:00;humidity;92
